"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"16:53:12,1810935","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 360.448, Length: 4.096"
"16:53:12,1811430","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 364.544, Length: 4.096"
"16:53:12,1811873","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 368.640, Length: 4.096"
"16:53:12,1812297","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 372.736, Length: 4.096"
"16:53:12,1813536","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 376.832, Length: 4.096"
"16:53:12,1813952","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 380.928, Length: 4.096"
"16:53:12,1814451","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 385.024, Length: 4.096"
"16:53:12,1814864","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 389.120, Length: 4.096"
"16:53:12,1815281","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 393.216, Length: 4.096"
"16:53:12,1815697","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 397.312, Length: 4.096"
"16:53:12,1816115","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 401.408, Length: 4.096"
"16:53:12,1816534","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 405.504, Length: 4.096"
"16:53:12,1817868","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 409.600, Length: 4.096"
"16:53:12,1818377","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 413.696, Length: 4.096"
"16:53:12,1818826","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 417.792, Length: 4.096"
"16:53:12,1819239","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 421.888, Length: 4.096"
"16:53:12,1819647","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 425.984, Length: 4.096"
"16:53:12,1820057","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 430.080, Length: 4.096"
"16:53:12,1820928","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 434.176, Length: 4.096"
"16:53:12,1821341","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 438.272, Length: 4.096"
"16:53:12,1821755","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 442.368, Length: 4.096"
"16:53:12,1823132","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 446.464, Length: 4.096"
"16:53:12,1823546","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 450.560, Length: 4.096"
"16:53:12,1823942","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 454.656, Length: 4.096"
"16:53:12,1824356","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS","Offset: 458.752, Length: 2.120"
"16:53:12,1824786","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","END OF FILE","Offset: 460.872, Length: 4.096"
"16:53:12,1824934","PrefUtil.exe","9864","ReadFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","END OF FILE","Offset: 460.872, Length: 4.096"
"16:53:12,1825132","PrefUtil.exe","9864","CloseFile","D:\Eigene Dateien\Documents\Code\Wacom-Lobo-Adapter\wacom-lobo-adapter\spike\baseline-modified.Export.wacomxs","SUCCESS",""
"16:53:12,2062119","PrefUtil.exe","9864","CreateFile","C:\Windows\System32\atlthunk.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:12,2062791","PrefUtil.exe","9864","QueryBasicInformationFile","C:\Windows\System32\atlthunk.dll","SUCCESS","CreationTime: 07.05.2022 07:19:13, LastAccessTime: 30.04.2026 16:51:38, LastWriteTime: 07.05.2022 07:19:13, ChangeTime: 13.11.2025 13:04:34, FileAttributes: A"
"16:53:12,2062926","PrefUtil.exe","9864","CloseFile","C:\Windows\System32\atlthunk.dll","SUCCESS",""
"16:53:12,2063730","PrefUtil.exe","9864","CreateFile","C:\Windows\System32\atlthunk.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:12,2064426","PrefUtil.exe","9864","CreateFileMapping","C:\Windows\System32\atlthunk.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ"
"16:53:12,2064902","PrefUtil.exe","9864","CreateFileMapping","C:\Windows\System32\atlthunk.dll","SUCCESS","SyncType: SyncTypeOther"
"16:53:12,2065199","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read"
"16:53:12,2065438","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read"
"16:53:12,2065633","PrefUtil.exe","9864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"16:53:12,2065848","PrefUtil.exe","9864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS",""
"16:53:12,2069453","PrefUtil.exe","9864","Load Image","C:\Windows\System32\atlthunk.dll","SUCCESS","Image Base: 0x7ffbd13d0000, Image Size: 0xe000"
"16:53:12,2070503","PrefUtil.exe","9864","CloseFile","C:\Windows\System32\atlthunk.dll","SUCCESS",""
"16:53:12,2074053","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","REPARSE","Desired Access: Read"
"16:53:12,2074270","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS","Desired Access: Read"
"16:53:12,2074476","PrefUtil.exe","9864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale\de-DE","NAME NOT FOUND","Length: 532"
"16:53:12,2074625","PrefUtil.exe","9864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\CustomLocale","SUCCESS",""
"16:53:12,2074746","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","REPARSE","Desired Access: Read"
"16:53:12,2074863","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS","Desired Access: Read"
"16:53:12,2074992","PrefUtil.exe","9864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale\de-DE","NAME NOT FOUND","Length: 532"
"16:53:12,2075097","PrefUtil.exe","9864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Nls\ExtendedLocale","SUCCESS",""
"16:53:12,2079345","PrefUtil.exe","9864","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:12,2079948","PrefUtil.exe","9864","QueryBasicInformationFile","C:\Windows\System32\uxtheme.dll","SUCCESS","CreationTime: 15.10.2025 11:06:12, LastAccessTime: 30.04.2026 16:53:10, LastWriteTime: 15.10.2025 11:06:12, ChangeTime: 13.11.2025 13:04:34, FileAttributes: A"
"16:53:12,2080098","PrefUtil.exe","9864","CloseFile","C:\Windows\System32\uxtheme.dll","SUCCESS",""
"16:53:12,2080939","PrefUtil.exe","9864","CreateFile","C:\Windows\System32\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"16:53:12,2081817","PrefUtil.exe","9864","CreateFileMapping","C:\Windows\System32\uxtheme.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE_READ"
"16:53:12,2082290","PrefUtil.exe","9864","CreateFileMapping","C:\Windows\System32\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther"
"16:53:12,2082574","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP\","REPARSE","Desired Access: Read"
"16:53:12,2082762","PrefUtil.exe","9864","RegOpenKey","HKLM\System\CurrentControlSet\Control\Srp\GP","SUCCESS","Desired Access: Read"
"16:53:12,2082945","PrefUtil.exe","9864","RegQueryValue","HKLM\System\CurrentControlSet\Control\Srp\Gp\RuleCount","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"16:53:12,2083111","PrefUtil.exe","9864","RegCloseKey","HKLM\System\CurrentControlSet\Control\Srp\Gp","SUCCESS",""
